Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,types,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Frillish,0.2125984251968504,0.1891891891891892,0.19999999999999998,0.29891304347826086,0.3095238095238096,0.19999999999999998,5,False,"Water,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jellicent,0.38976377952755903,0.2972972972972973,0.2888888888888889,0.4076086956521739,0.40476190476190477,0.3142857142857143,5,False,"Water,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Alomomola,0.6456692913385826,0.3783783783783784,0.33333333333333337,0.16304347826086957,0.11904761904761905,0.34285714285714286,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joltik,0.19291338582677164,0.22702702702702704,0.19999999999999998,0.2554347826086956,0.14285714285714285,0.34285714285714286,5,False,"Bug,Electric",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galvantula,0.27165354330708663,0.3891891891891892,0.24444444444444444,0.47282608695652173,0.19047619047619052,0.5885714285714285,5,False,"Bug,Electric",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferroseed,0.16929133858267717,0.24324324324324326,0.38222222222222224,0.07608695652173914,0.31428571428571433,0.02857142857142857,5,False,"Grass,Steel",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ferrothorn,0.2874015748031496,0.4810810810810811,0.5599999999999999,0.23913043478260868,0.4571428571428572,0.08571428571428572,5,False,"Grass,Steel",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Klink,0.15354330708661418,0.2702702702702703,0.2888888888888889,0.19021739130434784,0.19047619047619052,0.14285714285714285,5,False,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Klang,0.23228346456692914,0.40540540540540543,0.4,0.3260869565217391,0.3095238095238096,0.2571428571428571,5,False,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Klinklang,0.23228346456692914,0.5135135135135136,0.4888888888888889,0.3260869565217391,0.3095238095238096,0.48571428571428565,5,False,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tynamo,0.13385826771653545,0.2702702702702703,0.15555555555555556,0.19021739130434784,0.09523809523809525,0.3142857142857143,5,False,Electric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eelektrik,0.25196850393700787,0.43243243243243246,0.2888888888888889,0.35326086956521735,0.23809523809523814,0.19999999999999998,5,False,Electric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eelektross,0.33070866141732286,0.5945945945945947,0.33333333333333337,0.5163043478260869,0.28571428571428575,0.2571428571428571,5,False,Electric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elgyem,0.2125984251968504,0.2702702702702703,0.2222222222222222,0.4076086956521739,0.16666666666666669,0.14285714285714285,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Beheeyem,0.29133858267716534,0.3783783783783784,0.3111111111111111,0.625,0.3571428571428572,0.19999999999999998,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Litwick,0.19291338582677164,0.13513513513513514,0.2222222222222222,0.29891304347826086,0.16666666666666669,0.08571428571428572,5,False,"Ghost,Fire",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Lampent,0.23228346456692914,0.1891891891891892,0.24444444444444444,0.4619565217391304,0.19047619047619052,0.2857142857142857,5,False,"Ghost,Fire",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Chandelure,0.23228346456692914,0.2702702702702703,0.3777777777777778,0.733695652173913,0.33333333333333337,0.42857142857142855,5,False,"Ghost,Fire",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Axew,0.17716535433070868,0.44324324324324327,0.24444444444444444,0.10869565217391305,0.09523809523809525,0.29714285714285715,5,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraxure,0.2559055118110236,0.6054054054054054,0.2888888888888889,0.16304347826086957,0.14285714285714285,0.35428571428571426,5,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haxorus,0.29527559055118113,0.7675675675675677,0.3777777777777778,0.2717391304347826,0.23809523809523814,0.5257142857142857,5,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cubchoo,0.2125984251968504,0.35135135135135137,0.15555555555555556,0.2717391304347826,0.09523809523809525,0.19999999999999998,5,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Beartic,0.3700787401574803,0.5675675675675675,0.33333333333333337,0.3260869565217391,0.28571428571428575,0.2571428571428571,5,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cryogonal,0.27165354330708663,0.24324324324324326,0.1111111111111111,0.4619565217391304,0.5476190476190477,0.5714285714285714,5,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shelmet,0.19291338582677164,0.1891891891891892,0.35555555555555557,0.16304347826086957,0.2142857142857143,0.11428571428571428,5,False,Bug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accelgor,0.3110236220472441,0.35135135135135137,0.15555555555555556,0.48913043478260865,0.19047619047619052,0.8,5,False,Bug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stunfisk,0.4251968503937008,0.32972972972972975,0.35111111111111115,0.3858695652173913,0.37619047619047624,0.15428571428571428,5,False,"Ground,Electric",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mienfoo,0.1732283464566929,0.43243243243243246,0.19999999999999998,0.24456521739130435,0.14285714285714285,0.34285714285714286,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mienshao,0.25196850393700787,0.6486486486486487,0.24444444444444444,0.4619565217391304,0.19047619047619052,0.5714285714285714,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Druddigon,0.2992125984251969,0.6216216216216217,0.3777777777777778,0.2717391304347826,0.33333333333333337,0.24571428571428572,5,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golett,0.2283464566929134,0.372972972972973,0.19999999999999998,0.1358695652173913,0.14285714285714285,0.17142857142857143,5,False,"Ground,Ghost",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Golurk,0.3464566929133858,0.6432432432432433,0.33333333333333337,0.24456521739130435,0.28571428571428575,0.2857142857142857,5,False,"Ground,Ghost",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Pawniard,0.1732283464566929,0.43243243243243246,0.2888888888888889,0.16304347826086957,0.09523809523809525,0.3142857142857143,5,False,"Dark,Steel",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bisharp,0.25196850393700787,0.6486486486486487,0.4222222222222222,0.2717391304347826,0.23809523809523814,0.37142857142857144,5,False,"Dark,Steel",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bouffalant,0.3700787401574803,0.5675675675675675,0.4,0.16304347826086957,0.3571428571428572,0.2857142857142857,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rufflet,0.27165354330708663,0.42162162162162165,0.19999999999999998,0.14673913043478262,0.14285714285714285,0.3142857142857143,5,False,"Normal,Flying",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Braviary,0.38976377952755903,0.637837837837838,0.3111111111111111,0.2554347826086956,0.2619047619047619,0.42857142857142855,5,False,"Normal,Flying",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Vullaby,0.27165354330708663,0.2702702702702703,0.3111111111111111,0.19021739130434784,0.2142857142857143,0.3142857142857143,5,False,"Dark,Flying",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mandibuzz,0.42913385826771655,0.32432432432432434,0.4444444444444445,0.24456521739130435,0.3571428571428572,0.42857142857142855,5,False,"Dark,Flying",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Heatmor,0.33070866141732286,0.49729729729729727,0.27111111111111114,0.5163043478260869,0.2190476190476191,0.34285714285714286,5,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Durant,0.22440944881889763,0.5621621621621622,0.47555555555555556,0.20652173913043478,0.13333333333333336,0.5942857142857143,5,False,"Bug,Steel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Deino,0.20078740157480315,0.32432432432432434,0.19999999999999998,0.19021739130434784,0.14285714285714285,0.18857142857142856,5,False,"Dark,Dragon",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zweilous,0.2795275590551181,0.43243243243243246,0.2888888888888889,0.29891304347826086,0.23809523809523814,0.3028571428571428,5,False,"Dark,Dragon",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydreigon,0.3582677165354331,0.5405405405405406,0.3777777777777778,0.625,0.33333333333333337,0.5314285714285715,5,False,"Dark,Dragon",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larvesta,0.2125984251968504,0.43243243243243246,0.2222222222222222,0.21739130434782608,0.16666666666666669,0.3142857142857143,5,False,"Bug,Fire",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Volcarona,0.33070866141732286,0.2972972972972973,0.26666666666666666,0.6793478260869564,0.40476190476190477,0.5428571428571428,5,False,"Bug,Fire",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cobalion,0.3543307086614173,0.4594594594594595,0.5511111111111111,0.43478260869565216,0.24761904761904763,0.5885714285714285,5,True,"Steel,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Terrakion,0.3543307086614173,0.6702702702702703,0.3777777777777778,0.3369565217391304,0.33333333333333337,0.5885714285714285,5,True,"Rock,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Virizion,0.3543307086614173,0.4594594594594595,0.2977777777777778,0.43478260869565216,0.5190476190476191,0.5885714285714285,5,True,"Grass,Fighting",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Tornadus Incarnate Forme,0.30708661417322836,0.5945945945945947,0.2888888888888889,0.625,0.28571428571428575,0.6057142857142856,5,True,Flying,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tornadus Therian Forme,0.30708661417322836,0.5135135135135136,0.33333333333333337,0.5434782608695652,0.33333333333333337,0.6628571428571428,5,True,Flying,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thundurus Incarnate Forme,0.30708661417322836,0.5945945945945947,0.2888888888888889,0.625,0.28571428571428575,0.6057142857142856,5,True,"Electric,Flying",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thundurus Therian Forme,0.30708661417322836,0.5405405405405406,0.2888888888888889,0.733695652173913,0.28571428571428575,0.5485714285714286,5,True,"Electric,Flying",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Reshiram,0.38976377952755903,0.6216216216216217,0.4222222222222222,0.7608695652173912,0.4761904761904763,0.48571428571428565,5,True,"Dragon,Fire",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zekrom,0.38976377952755903,0.7837837837837838,0.5111111111111111,0.5978260869565217,0.380952380952381,0.48571428571428565,5,True,"Dragon,Electric",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landorus Incarnate Forme,0.3464566929133858,0.6486486486486487,0.3777777777777778,0.5706521739130435,0.28571428571428575,0.5485714285714286,5,True,"Ground,Flying",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Landorus Therian Forme,0.3464566929133858,0.7567567567567568,0.3777777777777778,0.5163043478260869,0.28571428571428575,0.49142857142857144,5,True,"Ground,Flying",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Kyurem,0.4881889763779528,0.6756756756756757,0.3777777777777778,0.6521739130434783,0.33333333333333337,0.5142857142857142,5,True,"Dragon,Ice",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kyurem Black Kyurem,0.4881889763779528,0.8918918918918919,0.4222222222222222,0.5978260869565217,0.33333333333333337,0.5142857142857142,5,True,"Dragon,Ice",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kyurem White Kyurem,0.4881889763779528,0.6216216216216217,0.3777777777777778,0.8695652173913043,0.380952380952381,0.5142857142857142,5,True,"Dragon,Ice",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Keldeo Ordinary Forme,0.3543307086614173,0.3621621621621622,0.3777777777777778,0.6467391304347826,0.33333333333333337,0.5885714285714285,5,False,"Water,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Keldeo Resolute Forme,0.3543307086614173,0.3621621621621622,0.3777777777777778,0.6467391304347826,0.33333333333333337,0.5885714285714285,5,False,"Water,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Meloetta Aria Forme,0.38976377952755903,0.3891891891891892,0.32,0.6413043478260869,0.5142857142857143,0.48571428571428565,5,False,"Normal,Psychic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Meloetta Pirouette Forme,0.38976377952755903,0.664864864864865,0.3777777777777778,0.36413043478260865,0.27142857142857146,0.7028571428571428,5,False,"Normal,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Genesect,0.2755905511811024,0.6216216216216217,0.4,0.5978260869565217,0.3571428571428572,0.5371428571428571,5,False,"Bug,Steel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chespin,0.21653543307086615,0.3027027027027027,0.26666666666666666,0.20652173913043478,0.11904761904761905,0.18857142857142856,6,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Quilladin,0.23622047244094488,0.3945945945945946,0.4,0.25,0.18095238095238098,0.29714285714285715,6,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chesnaught,0.3425196850393701,0.5513513513513515,0.52,0.34782608695652173,0.2619047619047619,0.33714285714285713,6,False,"Grass,Fighting",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Fennekin,0.15354330708661418,0.21621621621621623,0.15555555555555556,0.2826086956521739,0.19047619047619052,0.3142857142857143,6,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Braixen,0.2283464566929134,0.2918918918918919,0.23555555555555555,0.43478260869565216,0.23809523809523814,0.38857142857142857,6,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Delphox,0.29133858267716534,0.34594594594594597,0.2977777777777778,0.5652173913043478,0.380952380952381,0.5657142857142857,6,False,"Fire,Psychic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Froakie,0.15748031496062992,0.2756756756756757,0.15555555555555556,0.2826086956521739,0.11428571428571431,0.3771428571428571,6,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frogadier,0.20866141732283466,0.31351351351351353,0.20888888888888887,0.3967391304347826,0.17142857142857149,0.5257142857142857,6,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Greninja,0.2795275590551181,0.48648648648648657,0.27555555555555555,0.5054347826086956,0.24285714285714288,0.6685714285714286,6,False,"Water,Dark",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bunnelby,0.1456692913385827,0.16756756756756758,0.14666666666666667,0.11956521739130435,0.07619047619047618,0.29714285714285715,6,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Diggersby,0.33070866141732286,0.2756756756756757,0.32,0.21739130434782608,0.27142857142857146,0.41714285714285715,6,False,"Normal,Ground",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fletchling,0.1732283464566929,0.24324324324324326,0.1688888888888889,0.16304347826086957,0.08571428571428573,0.3257142857142857,6,False,"Normal,Flying",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Fletchinder,0.24015748031496065,0.3675675675675676,0.2222222222222222,0.25,0.1523809523809524,0.4514285714285714,6,False,"Fire,Flying",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Talonflame,0.3031496062992126,0.41081081081081083,0.29333333333333333,0.34782608695652173,0.2333333333333334,0.6914285714285714,6,False,"Fire,Flying",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Scatterbug,0.1456692913385827,0.16216216216216217,0.15555555555555556,0.09239130434782608,0.023809523809523808,0.17142857142857143,6,False,Bug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spewpa,0.1732283464566929,0.0918918918918919,0.24444444444444444,0.09239130434782608,0.04761904761904763,0.13714285714285712,6,False,Bug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vivillon,0.3110236220472441,0.25405405405405407,0.19999999999999998,0.43478260869565216,0.14285714285714285,0.48,6,False,"Bug,Flying",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Litleo,0.24015748031496065,0.24324324324324326,0.23555555555555555,0.34239130434782605,0.16190476190476194,0.38285714285714284,6,False,"Fire,Normal",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Pyroar,0.3346456692913386,0.34054054054054056,0.2977777777777778,0.5380434782608695,0.2190476190476191,0.5771428571428572,6,False,"Fire,Normal",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Flabébé,0.16929133858267717,0.1783783783783784,0.1511111111111111,0.2771739130434782,0.280952380952381,0.2114285714285714,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Floette,0.20866141732283466,0.21621621621621623,0.18666666666666668,0.35326086956521735,0.3714285714285715,0.26857142857142857,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Florges,0.3031496062992126,0.32432432432432434,0.28,0.5543478260869565,0.6380952380952382,0.39999999999999997,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Skiddo,0.2559055118110236,0.32432432432432434,0.1911111111111111,0.2826086956521739,0.17619047619047623,0.26857142857142857,6,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gogoat,0.48031496062992124,0.5135135135135136,0.25333333333333335,0.47282608695652173,0.2904761904761905,0.36,6,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pancham,0.25984251968503935,0.41621621621621624,0.25333333333333335,0.1956521739130435,0.13333333333333336,0.21714285714285714,6,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pangoro,0.3700787401574803,0.6432432432432433,0.3244444444444445,0.32065217391304346,0.24285714285714288,0.3028571428571428,6,False,"Fighting,Dark",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Furfrou,0.29133858267716534,0.40540540540540543,0.24444444444444444,0.29891304347826086,0.33333333333333337,0.5542857142857143,6,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Espurr,0.24015748031496065,0.23243243243243245,0.21777777777777776,0.2880434782608695,0.19047619047619052,0.36,6,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Meowstic Male,0.2874015748031496,0.23243243243243245,0.3155555555555556,0.3967391304347826,0.2904761904761905,0.5657142857142857,6,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Meowstic Female,0.2874015748031496,0.23243243243243245,0.3155555555555556,0.3967391304347826,0.2904761904761905,0.5657142857142857,6,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Honedge,0.1732283464566929,0.40540540540540543,0.4222222222222222,0.1358695652173913,0.08095238095238096,0.13142857142857142,6,False,"Steel,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Doublade,0.2283464566929134,0.5675675675675675,0.6444444444444444,0.19021739130434784,0.1380952380952381,0.17142857142857143,6,False,"Steel,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Aegislash Blade Forme,0.23228346456692914,0.7837837837837838,0.19999999999999998,0.7608695652173912,0.14285714285714285,0.3142857142857143,6,False,"Steel,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Aegislash Shield Forme,0.23228346456692914,0.24324324324324326,0.6444444444444444,0.21739130434782608,0.6190476190476191,0.3142857142857143,6,False,"Steel,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Spritzee,0.3031496062992126,0.25405405405405407,0.24444444444444444,0.2880434782608695,0.2142857142857143,0.10285714285714286,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aromatisse,0.3937007874015748,0.3621621621621622,0.2977777777777778,0.48369565217391297,0.3285714285714286,0.13714285714285712,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Swirlix,0.24015748031496065,0.23243243243243245,0.27111111111111114,0.2663043478260869,0.17619047619047623,0.25142857142857145,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slurpuff,0.3188976377952756,0.40540540540540543,0.36000000000000004,0.4076086956521739,0.2619047619047619,0.38285714285714284,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Inkay,0.2047244094488189,0.2648648648648649,0.21333333333333332,0.14673913043478262,0.12380952380952383,0.22857142857142854,6,False,"Dark,Psychic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Malamar,0.3346456692913386,0.4702702702702703,0.36888888888888893,0.3152173913043478,0.2619047619047619,0.38857142857142857,6,False,"Dark,Psychic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Binacle,0.16141732283464566,0.25405405405405407,0.27555555555555555,0.15760869565217392,0.17142857142857149,0.2571428571428571,6,False,"Rock,Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Barbaracle,0.2795275590551181,0.5405405405405406,0.4888888888888889,0.23913043478260868,0.31428571428571433,0.36,6,False,"Rock,Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Skrelp,0.19291338582677164,0.2972972972972973,0.24444444444444444,0.2717391304347826,0.19047619047619052,0.14285714285714285,6,False,"Poison,Water",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Dragalge,0.25196850393700787,0.3783783783783784,0.3777777777777778,0.47282608695652173,0.4904761904761905,0.22285714285714286,6,False,"Poison,Dragon",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clauncher,0.19291338582677164,0.2594594594594595,0.25333333333333335,0.2608695652173913,0.2047619047619048,0.22285714285714286,6,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Clawitzer,0.2755905511811024,0.3675675675675676,0.36888888888888893,0.5978260869565217,0.3285714285714286,0.30857142857142855,6,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helioptile,0.16929133858267717,0.1783783783783784,0.12444444444444444,0.2771739130434782,0.10952380952380954,0.37142857142857144,6,False,"Electric,Normal",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heliolisk,0.24015748031496065,0.2702702702702703,0.20888888888888887,0.5380434782608695,0.3523809523809524,0.5942857142857143,6,False,"Electric,Normal",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tyrunt,0.22440944881889763,0.4540540540540541,0.32,0.19021739130434784,0.11904761904761905,0.24571428571428572,6,False,"Rock,Dragon",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tyrantrum,0.3188976377952756,0.6270270270270271,0.5066666666666666,0.32065217391304346,0.18571428571428572,0.3771428571428571,6,False,"Rock,Dragon",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Amaura,0.2992125984251969,0.2918918918918919,0.19999999999999998,0.30978260869565216,0.2047619047619048,0.23428571428571426,6,False,"Rock,Ice",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Aurorus,0.48031496062992124,0.3891891891891892,0.2977777777777778,0.48369565217391297,0.3428571428571429,0.3028571428571428,6,False,"Rock,Ice",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Sylveon,0.3700787401574803,0.32432432432432434,0.26666666666666666,0.5434782608695652,0.5238095238095238,0.3142857142857143,6,False,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawlucha,0.3031496062992126,0.4702702702702703,0.3111111111111111,0.34782608695652173,0.2047619047619048,0.6457142857142857,6,False,"Fighting,Flying",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Dedenne,0.25984251968503935,0.2864864864864865,0.23111111111111113,0.3858695652173913,0.22380952380952385,0.5485714285714286,6,False,"Electric,Fairy",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbink,0.19291338582677164,0.24324324324324326,0.6444444444444444,0.21739130434782608,0.6190476190476191,0.2571428571428571,6,False,"Rock,Fairy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Goomy,0.1732283464566929,0.24324324324324326,0.13333333333333333,0.24456521739130435,0.2619047619047619,0.19999999999999998,6,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sliggoo,0.2637795275590551,0.3783783783783784,0.21333333333333332,0.3967391304347826,0.44285714285714295,0.3142857142857143,6,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodra,0.35039370078740156,0.5135135135135136,0.2888888888888889,0.5434782608695652,0.6190476190476191,0.42857142857142855,6,False,Dragon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klefki,0.2204724409448819,0.40540540540540543,0.38222222222222224,0.3804347826086956,0.3190476190476191,0.39999999999999997,6,False,"Steel,Fairy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Phantump,0.16535433070866143,0.35135135135135137,0.1911111111111111,0.21739130434782608,0.19047619047619052,0.18857142857142856,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Trevenant,0.33070866141732286,0.5675675675675675,0.3155555555555556,0.29891304347826086,0.2952380952380953,0.2914285714285714,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Pumpkaboo Average Size,0.1889763779527559,0.32972972972972975,0.2888888888888889,0.1847826086956522,0.16666666666666669,0.26285714285714284,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Pumpkaboo Small Size,0.16929133858267717,0.32972972972972975,0.2888888888888889,0.1847826086956522,0.16666666666666669,0.2914285714285714,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
